Unnamed: 0,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,predicted_s.s.temp.
22749,1992,12,17,-8.0,-170.0,3.6,-5.0,85.9,27.88,29.27522
22750,1988,3,24,2.06,-110.1,-6.8,2.5,85.9,25.94,26.072203
22751,1993,6,8,9.0,-140.2,-6.7,-6.2,83.2,27.62,27.32139
22752,1988,11,14,-4.98,-110.0,-6.7,-6.2,83.2,22.4,22.374006
22753,1992,10,4,5.05,-125.0,-3.3,4.0,83.2,23.42,24.74392
22754,1988,12,4,-1.99,164.9,-3.7,-3.3,83.2,27.52,28.79751
22755,1989,4,30,1.99,165.0,-1.5,-2.2,83.2,28.56,28.869312
22756,1992,12,13,-0.02,-124.4,-4.9,0.5,88.4,24.45,23.800926
22757,1996,7,14,5.0,156.0,-4.9,0.5,82.9,28.08,28.788828
22758,1992,7,1,-2.16,-170.0,-4.9,0.5,75.0,28.1,28.35775
22759,1996,8,11,-0.23,-124.4,-5.8,1.5,79.3,23.45,23.221628
22760,1995,7,7,2.0,-179.9,-7.8,0.2,82.3,28.66,28.53695
22761,1996,11,24,0.02,-95.1,-5.6,2.4,85.6,19.9,20.174252
22762,1995,11,8,2.0,147.0,-6.1,1.7,76.7,27.92,28.911009
22763,1992,1,8,-2.02,156.0,6.5,-2.2,76.7,27.7,28.899342
22764,1987,10,30,-0.05,164.9,6.5,-2.2,76.7,29.31,29.477945
22765,1994,3,11,0.03,-124.4,0.4,1.1,79.8,26.3,25.969177
22766,1996,8,20,2.0,165.0,-4.8,0.6,69.2,28.69,29.197628
22767,1985,8,1,0.05,-139.9,-5.4,2.1,69.2,25.55,25.253756
22768,1996,7,1,0.0,-179.9,-4.2,0.7,73.2,27.9,28.355642
22769,1996,11,5,2.01,-179.8,-7.1,1.3,73.2,28.12,28.131254
22770,1993,5,8,0.03,-179.9,-2.8,-2.5,82.5,28.33,28.788733
22771,1986,12,6,2.19,-110.3,-2.6,5.3,82.5,24.27,24.215597
22772,1994,10,26,0.0,156.0,-2.6,5.3,82.5,24.27,28.180477
22773,1986,10,17,-2.02,165.0,-0.3,1.0,82.5,28.75,29.187817
22774,1995,12,29,-4.98,165.1,-1.6,-1.1,74.0,28.1,29.26485
22775,1996,4,19,-1.95,164.4,-1.6,-1.1,83.8,27.12,28.672737
22776,1995,1,5,2.0,-155.0,-6.9,-1.2,80.5,27.77,27.508577
22777,1996,4,4,1.97,-170.0,-5.8,-0.6,83.1,26.69,27.117743
22778,1994,5,28,1.99,-155.0,-3.6,-1.2,74.6,27.33,27.546083
22779,1991,8,14,-4.99,165.0,0.9,0.1,74.6,29.44,29.496649
22780,1993,6,8,-2.03,-124.9,-6.0,2.5,82.4,27.2,26.308308
22781,1996,8,18,-8.28,-155.0,-6.3,-1.7,74.7,27.75,28.144918
22782,1996,5,21,4.91,-139.9,-2.6,2.1,81.4,27.0,27.542097
22783,1996,1,25,-8.02,-95.06,-5.5,4.1,83.8,23.81,24.49626
22784,1981,9,22,-0.02,-94.94,-3.8,5.8,83.8,20.06,20.556545
22785,1995,1,15,8.13,-124.94,-5.1,-6.9,86.6,26.55,26.886879
22786,1996,11,26,1.98,-125.06,-4.4,4.5,84.1,24.05,24.040985
22787,1989,2,22,1.99,165.0,-6.6,1.9,84.1,27.61,28.527472
22788,1989,12,14,-2.19,-110.6,-3.4,1.4,84.1,21.97,21.837275
22789,1994,6,13,-2.0,156.0,-0.2,2.0,84.1,27.9,28.935816
22790,1995,10,21,2.0,165.0,-0.2,2.0,84.1,28.36,29.139265
22791,1993,10,9,-5.01,-170.0,-0.2,2.0,77.7,28.6,29.3337
22792,1986,10,21,2.15,-110.25,-0.2,2.0,77.7,24.73,24.7843
22793,1989,12,29,6.98,-147.1,-6.1,1.9,82.2,26.9,27.757471
22794,1995,6,20,-8.04,-109.94,-7.6,0.0,77.8,25.62,25.358389
22795,1994,1,1,2.0,-179.9,-4.9,-2.1,81.9,28.2,28.122704
22796,1993,12,23,-1.96,164.4,2.3,-1.7,87.3,27.61,29.014565
22797,1993,10,6,5.05,165.0,-2.0,0.8,87.5,27.34,28.717773
22798,1991,7,4,0.0,165.0,-2.3,0.5,81.0,28.61,29.050726
22799,1996,8,20,-5.0,156.0,-3.2,0.6,78.1,28.9,29.264206
22800,1996,1,5,7.98,-155.0,-2.8,-0.2,78.0,26.6,27.260769
22801,1993,6,15,0.0,157.5,0.1,-1.1,86.3,27.17,28.656805
22802,1993,10,25,-4.98,-110.0,-6.2,2.9,74.6,24.75,24.273857
22803,1996,4,5,8.03,-170.0,-6.0,-2.7,77.3,27.88,27.899006
22804,1990,10,17,0.0,-110.06,-5.4,5.3,77.3,27.88,26.29295
22805,1995,5,2,-2.0,-140.0,-4.5,-3.3,78.4,26.22,26.170979
22806,1990,1,19,2.0,-110.1,-2.2,5.1,78.4,24.48,25.406294
22807,1996,7,5,-5.02,-124.94,-2.2,5.1,78.4,25.94,25.91937
22808,1996,8,3,0.04,-95.1,-4.3,4.9,90.4,20.44,20.87158
22809,1988,8,27,2.06,-110.1,-1.2,5.3,90.4,22.36,23.113855
22810,1994,9,28,-1.98,-155.0,-5.2,2.2,73.3,27.42,27.44809
22811,1993,10,14,-1.97,156.0,-4.2,6.1,87.5,27.66,28.912966
22812,1994,1,24,5.01,-110.0,-4.4,-0.8,95.3,26.33,26.972164
22813,1991,7,1,5.05,-140.0,-1.9,3.8,95.3,27.84,27.819344
22814,1995,5,31,0.04,-179.9,-6.5,-2.6,77.2,28.45,28.646795
22815,1992,8,10,-8.27,-155.0,-6.3,3.4,75.8,27.42,27.964594
22816,1994,9,30,-0.04,-170.0,-2.1,-3.0,79.2,28.27,28.492186
22817,1995,3,8,-8.02,-95.06,-4.6,4.4,81.4,26.27,26.126913
22818,1994,6,27,7.98,-170.0,-4.7,-2.0,80.9,27.44,28.065405
22819,1993,11,19,7.98,-125.0,2.1,0.6,93.4,25.98,27.501497
22820,1995,4,25,5.04,165.0,-6.1,-3.2,91.0,26.77,28.25056
22821,1994,10,12,-4.97,-139.9,-6.9,0.5,75.9,26.88,26.716492
22822,1994,7,15,0.03,-179.9,-0.7,-0.4,73.3,28.66,29.178944
22823,1993,3,17,4.98,-170.0,-3.0,-0.8,81.3,27.78,28.132875
22824,1993,9,10,4.98,147.0,-3.0,-0.8,87.9,26.69,28.411156
22825,1996,9,5,4.98,-109.94,-0.6,5.1,74.9,24.19,25.64186
22826,1995,1,14,8.05,-110.1,-4.6,-0.2,74.9,24.19,26.64985
22827,1996,5,25,-2.0,155.8,-4.6,-0.2,74.9,24.19,28.016956
22828,1995,8,21,5.03,165.0,1.1,0.8,74.9,27.44,28.931082
22829,1992,6,26,-4.96,-109.94,-6.1,3.6,82.0,25.72,25.309679
22830,1996,1,31,-1.99,-95.0,-1.8,0.1,89.8,23.98,24.143171
22831,1995,4,3,0.05,-179.9,-3.4,0.8,82.7,28.19,28.705032
22832,1994,1,3,-1.97,-155.0,-6.9,-2.8,75.6,28.19,27.899534
22833,1992,11,26,-8.27,-155.0,-2.9,-5.4,78.1,27.14,27.87139
22834,1989,11,9,5.02,-140.0,-1.7,4.3,78.1,24.86,26.105862
22835,1995,5,9,-5.01,156.0,-2.4,0.6,78.1,28.52,29.09747
22836,1996,1,13,2.06,-155.0,-8.2,-1.2,80.6,24.94,25.514336
22837,1991,11,9,2.0,-140.4,-6.6,3.2,80.6,27.2,26.602915
22838,1994,12,3,7.95,-95.0,-1.4,2.2,88.6,26.38,27.47468
22839,1994,5,14,-1.99,-155.0,-4.5,-0.1,72.7,26.38,26.783718
22840,1993,2,22,-7.97,-125.0,-6.7,1.9,72.7,26.38,26.43193
22841,1996,8,15,-2.02,-140.0,-3.6,-1.4,78.4,25.12,25.383554
22842,1993,9,28,0.0,165.0,0.2,-4.9,78.3,28.6,29.131346
22843,1988,5,30,6.95,-140.0,0.6,2.0,78.3,26.98,27.564528
22844,1994,11,7,-2.0,-140.0,-5.2,-1.4,74.0,26.48,26.135216
22845,1995,10,12,-0.24,-124.4,-4.5,-0.1,74.0,22.4,22.425423
22846,1995,1,8,0.0,147.0,0.3,-4.2,80.7,27.45,28.575901
22847,1989,5,24,5.0,165.0,-6.8,1.0,80.7,27.39,28.524004
22848,1992,6,3,1.93,-125.06,-6.3,2.5,80.7,27.05,26.561527
22849,1995,11,2,1.99,-179.9,-7.0,1.7,74.8,27.69,27.797945
22850,1995,2,13,0.02,-110.0,-7.0,1.7,74.8,27.69,26.800873
22851,1990,6,1,7.02,-147.5,-6.2,-3.7,74.8,26.98,27.416716
22852,1989,10,6,-4.99,165.0,-1.3,-0.1,74.8,27.64,29.03895
22853,1994,2,6,-7.98,165.0,-0.1,1.6,82.6,29.34,29.423128
22854,1996,4,6,-0.02,-170.0,-6.4,-1.9,81.0,26.33,26.837898
22855,1991,1,19,-5.03,165.0,-0.6,-1.0,81.0,28.05,28.863657
22856,1993,6,20,-8.29,-155.0,-6.7,-0.4,79.6,28.98,29.06393
22857,1993,9,14,2.0,-155.1,-3.1,4.7,75.2,27.11,27.188562
22858,1994,8,20,9.01,-140.2,-3.1,4.7,87.1,27.11,27.410933
22859,1993,10,25,-1.98,156.0,-0.5,1.8,89.5,27.39,28.848011
22860,1987,11,5,-0.04,-139.9,-1.6,2.0,89.5,26.23,25.896866
22861,1991,3,27,4.96,165.0,-2.6,0.0,89.5,27.88,28.601625
22862,1993,10,27,-2.0,-110.0,-6.5,2.0,80.2,23.86,23.334322
22863,1993,11,15,0.02,-124.3,-6.4,0.6,84.6,23.95,23.367077
22864,1993,2,7,-2.0,-110.0,-4.9,-0.1,87.9,25.8,25.393505
22865,1989,1,15,-0.2,-124.44,-6.0,0.5,87.9,22.36,22.959053
22866,1992,10,6,-0.03,160.5,-6.0,0.5,69.5,29.34,29.329432
22867,1996,2,3,0.01,-110.0,-2.7,1.9,69.5,29.34,28.162327
22868,1995,8,12,2.0,-179.9,-3.9,0.4,78.9,27.95,28.315453
22869,1992,7,18,-0.02,-170.0,-2.3,-2.4,77.0,28.19,28.42498
22870,1982,4,26,0.02,-94.75,-2.8,3.6,77.0,24.73,24.572699
22871,1995,4,16,4.94,137.0,-1.8,0.1,77.0,24.73,27.966005
22872,1996,3,28,8.0,156.0,-6.1,0.3,85.5,26.77,28.275377
22873,1989,3,30,-4.99,165.0,-2.4,1.6,85.5,27.95,28.830677
22874,1995,11,22,-7.99,-125.0,-2.4,1.6,75.2,24.77,25.27926
22875,1994,6,29,2.0,165.0,-2.4,1.6,74.9,29.7,29.380863
22876,1986,12,5,0.0,-109.94,-2.8,4.6,74.9,23.16,22.643087
22877,1996,6,19,0.02,156.0,1.3,3.6,73.7,28.62,29.276262
22878,1995,7,17,8.03,156.0,-2.4,0.9,82.4,27.66,28.706156
22879,1992,11,27,0.03,-109.94,-3.5,1.6,82.4,21.55,21.45005
22880,1996,2,15,-2.0,-95.0,-2.6,2.1,89.0,25.28,25.011156
22881,1990,8,22,0.01,165.0,-0.4,-0.7,89.0,28.08,28.890745
22882,1994,5,13,-0.01,147.1,0.5,-0.1,86.2,27.66,28.742249
22883,1987,2,17,0.01,-109.94,-3.5,2.4,86.2,26.2,25.656475
22884,1993,4,11,0.02,-109.94,-3.5,2.4,86.2,26.2,25.484083
22885,1989,6,13,2.0,-110.1,-3.7,7.0,86.2,26.12,26.083513
22886,1994,6,23,2.0,-170.0,-1.1,-1.1,75.8,28.66,28.899603
22887,1989,6,14,-2.02,-140.0,-4.4,2.8,75.8,26.55,26.446718
22888,1995,4,28,8.01,-170.0,-4.5,-6.8,83.8,27.7,27.974949
22889,1991,10,2,-4.99,-140.0,-5.3,-0.8,83.8,26.23,26.326012
22890,1993,7,19,8.02,-110.06,1.9,0.6,83.8,25.45,27.16302
22891,1996,8,27,-1.98,-155.0,1.9,0.6,83.8,27.12,27.76896
22892,1994,1,4,-1.98,-155.0,-8.2,-1.8,74.7,27.12,27.056318
22893,1990,10,26,-5.03,165.0,-1.4,0.7,74.7,28.19,29.205263
22894,1980,11,18,0.0,-109.56,-6.1,4.1,74.7,22.55,22.195358
22895,1993,12,8,-2.0,-140.0,-6.3,-0.8,83.9,26.05,25.677744
22896,1993,4,12,5.01,-140.0,-6.3,-0.8,83.9,27.3,27.294912
22897,1994,10,25,0.02,-140.0,-5.4,-0.2,73.7,26.33,25.836912
22898,1995,2,6,2.03,137.0,-5.4,-0.2,85.2,28.08,28.560915
22899,1996,3,18,5.32,-124.9,-1.8,0.3,84.6,25.98,27.093393
22900,1986,11,4,-0.01,-110.0,-6.1,5.1,84.6,25.98,24.639647
22901,1992,10,31,-5.0,156.0,-3.9,6.1,84.8,27.88,29.047783
22902,1988,1,7,-2.0,-140.0,-6.0,1.9,84.8,26.44,26.39367
22903,1991,3,27,2.02,-140.0,-3.2,2.1,84.8,25.66,26.059465
22904,1987,5,22,0.05,-124.44,1.3,3.6,84.8,28.02,27.218615
22905,1993,4,24,0.0,157.5,1.6,-1.5,85.9,27.62,28.749146
22906,1992,10,25,-5.03,-124.94,-8.4,0.3,77.7,25.55,25.14661
22907,1994,6,8,4.98,-170.0,-4.9,2.8,84.7,27.88,28.254732
22908,1993,1,27,-1.99,164.4,2.3,-1.9,84.7,28.69,29.006134
22909,1994,1,1,5.04,165.0,-7.6,-2.1,80.9,28.73,28.698782
22910,1989,5,31,-0.2,-124.44,-3.7,1.1,80.9,28.73,27.4863
22911,1996,3,18,-5.01,-155.0,-5.5,-2.2,80.0,27.27,27.661118
22912,1992,4,6,4.99,156.0,-5.4,-2.3,85.9,28.17,28.58697
22913,1996,5,21,-7.98,-125.0,-5.4,-2.3,85.9,27.1,26.949324
22914,1994,5,25,0.04,-140.0,-5.6,-0.7,78.1,26.34,26.063105
22915,1990,11,13,-5.0,-140.0,-5.6,-0.7,78.1,26.7,26.639658
22916,1993,3,2,5.01,-140.0,-5.8,0.1,78.1,26.16,27.004408
22917,1993,6,10,5.01,-110.0,-0.1,6.7,80.0,27.9,27.85686
22918,1989,12,11,4.99,-140.0,-7.2,3.4,80.0,25.62,26.261799
22919,1994,5,12,5.0,-154.9,-4.7,-1.9,80.0,27.81,27.95592
22920,1996,7,22,-1.93,164.4,-1.8,-0.7,75.3,28.06,29.06807
22921,1993,11,25,-2.03,-124.9,-7.2,1.1,87.6,24.98,24.372368
22922,1996,7,4,9.0,-140.2,-2.9,-2.9,94.8,25.5,27.05407
22923,1994,6,13,0.0,156.0,-0.2,-0.4,76.3,28.45,29.074564
22924,1992,10,26,5.01,-154.9,-5.9,3.9,73.8,27.38,28.047108
22925,1986,6,4,2.15,-110.25,-5.9,3.9,73.8,25.73,25.809383
22926,1980,11,7,0.0,-109.56,-5.9,3.0,73.8,23.31,22.71844
22927,1995,11,30,1.99,-125.25,-6.2,3.0,87.6,23.05,23.172598
22928,1993,5,31,-2.18,-170.0,-5.3,-0.9,80.5,29.16,29.200453
22929,1992,10,17,2.0,-155.0,-5.9,1.5,77.0,26.23,26.304981
22930,1986,9,9,2.0,165.0,-1.5,3.0,77.0,28.52,29.104622
22931,1996,8,12,4.97,-169.9,2.8,1.3,86.7,25.56,27.741304
22932,1984,11,25,-0.01,-124.56,2.8,1.3,86.7,22.12,22.64544
22933,1996,4,4,-8.28,-155.0,-4.3,-2.4,79.5,28.31,28.735338
22934,1988,4,4,-2.0,164.9,-1.5,-4.5,79.5,25.14,28.098278
22935,1987,5,24,-0.02,-140.1,-5.5,0.8,79.5,28.6,27.725218
22936,1982,12,30,0.04,-109.25,-5.5,0.8,79.5,26.33,24.821253
22937,1995,4,25,-8.3,-155.0,-0.3,-3.1,76.1,28.62,29.300978
22938,1994,10,30,-2.0,-179.9,0.5,-1.5,73.1,28.94,29.624142
22939,1989,9,23,7.0,-147.5,2.5,7.0,73.1,26.39,27.91844
22940,1992,11,26,0.01,-124.4,-4.7,3.8,85.6,23.42,23.082752
22941,1986,3,4,-0.02,-140.0,-6.0,2.1,85.6,23.42,23.853283
22942,1996,10,26,6.78,137.6,-3.1,-0.7,81.1,28.23,28.848974
22943,1992,3,26,-4.99,-155.0,-0.4,-2.8,77.7,29.3,29.494
22944,1987,12,25,-1.99,165.1,-0.4,-2.8,77.7,29.3,29.36715
22945,1992,8,24,-4.97,-140.0,-0.4,-2.8,73.8,26.34,26.841257
22946,1994,5,18,5.02,-140.0,-3.6,4.4,86.1,27.66,27.566252
22947,1994,1,27,1.99,147.0,-1.6,-2.2,79.5,27.89,28.650633
22948,1987,1,25,2.19,-110.3,-5.5,3.9,79.5,26.17,26.610744
22949,1993,4,14,-5.01,-155.0,1.4,-1.6,84.0,28.22,28.845285
22950,1994,6,27,-5.01,156.0,-0.7,1.3,77.8,28.14,29.091076
22951,1989,12,30,5.0,165.0,-3.5,-1.2,77.8,27.98,28.923208
22952,1994,11,25,-2.09,-124.9,-6.4,1.4,84.2,25.94,25.15695
22953,1992,5,27,2.03,137.0,1.2,2.1,80.5,28.69,29.014833
22954,1995,5,24,-2.15,-170.0,-5.3,-2.8,80.5,28.1,28.395315
22955,1994,10,30,0.02,-110.0,-5.0,4.1,78.4,23.2,22.826998
22956,1996,6,28,8.06,-110.1,5.3,2.6,73.4,27.45,27.87602
22957,1992,6,23,2.03,-110.06,-5.0,3.9,82.0,25.66,25.711018
22958,1992,12,26,-1.99,155.9,6.6,-3.9,82.8,27.78,29.12465
22959,1986,11,30,2.18,-110.3,-4.4,3.9,82.8,24.08,24.121979
22960,1992,1,2,2.04,-110.06,-3.2,3.4,80.9,26.25,26.622961
22961,1994,3,28,5.03,165.0,-5.4,0.0,82.8,27.23,28.485435
22962,1992,9,30,-5.02,-155.0,-3.9,-1.7,84.0,26.92,27.45931
22963,1993,3,25,8.0,-170.0,-7.3,-6.4,81.6,27.08,27.506166
22964,1991,10,5,-2.02,-109.94,-6.2,2.0,81.6,23.45,22.987122
22965,1995,10,31,-4.99,-170.0,-6.9,-0.9,71.9,28.19,28.535313
22966,1993,9,12,4.97,137.0,-6.9,-0.9,71.9,28.19,28.799704
22967,1991,8,31,8.0,165.0,0.2,1.0,71.9,27.6,28.89683
22968,1991,9,8,-2.02,-155.0,-5.8,-0.4,78.5,27.34,27.277977
22969,1994,5,15,-5.0,-170.0,-5.8,-0.4,76.9,28.45,28.876825
22970,1986,3,11,5.05,-110.0,-5.8,-0.4,76.9,27.4,27.348906
22971,1996,6,17,4.98,-109.94,-0.6,3.9,76.1,26.53,27.552528
22972,1994,4,26,5.06,-125.0,-0.5,0.8,84.9,27.42,27.482224
22973,1995,9,14,8.05,156.0,1.1,1.8,76.9,28.34,29.077211
22974,1986,3,31,-0.01,-110.0,-3.2,0.4,76.9,28.34,27.226362
22975,1994,1,28,2.01,165.0,-2.3,-1.3,84.9,27.45,28.561901
22976,1992,10,28,-5.0,-170.0,-3.3,-0.8,84.4,27.66,28.448683
22977,1988,11,27,-2.02,-140.0,-4.7,-1.6,84.4,22.0,22.83918
22978,1996,7,21,-2.01,-140.0,-7.4,-1.2,79.2,26.8,26.416378
22979,1993,3,20,4.99,147.0,-0.7,-4.5,79.2,27.98,28.64585
22980,1993,2,16,0.02,-110.0,-0.7,-4.5,79.2,27.98,26.934965
22981,1992,5,2,8.0,165.0,-7.2,-4.2,83.2,27.75,28.45247
22982,1995,10,3,-0.31,-96.06,-4.1,4.0,88.2,20.1,20.350454
22983,1992,8,22,0.04,-140.0,-4.7,-3.1,87.9,23.88,24.144766
22984,1995,5,25,-2.14,-170.0,-6.0,-0.5,87.9,28.12,28.412468
22985,1993,5,24,-2.01,-110.0,-6.4,3.1,84.8,27.19,26.226244
22986,1995,4,26,5.0,-154.9,-4.2,1.5,83.1,27.11,27.696983
22987,1996,5,24,8.98,-140.2,-4.2,1.5,81.5,26.55,27.15999
22988,1996,11,18,1.97,-95.0,-2.1,5.2,75.8,21.94,22.682056
22989,1995,8,25,0.01,156.1,-2.4,-0.8,72.2,28.36,29.108011
22990,1990,4,18,2.0,-110.1,-4.6,0.4,72.2,27.23,27.06057
22991,1990,12,7,2.0,-140.0,-8.3,1.7,72.2,25.02,24.77992
22992,1993,11,12,0.0,-155.0,-6.1,-1.5,81.2,26.75,26.54016
22993,1989,6,25,2.01,165.9,-1.4,-2.6,81.2,26.75,28.512943
22994,1995,10,21,4.97,-139.9,-1.4,-2.6,81.2,26.56,27.55659
22995,1994,8,5,5.01,-170.0,-4.7,0.7,74.8,29.27,28.823814
22996,1996,3,9,4.98,-170.0,-7.4,-3.1,86.2,27.95,27.839376
22997,1994,11,21,2.02,156.0,2.9,2.5,85.8,28.38,29.18827
22998,1995,8,30,0.02,-140.0,-6.4,3.3,86.7,24.66,24.57523
22999,1993,5,21,-8.01,-109.94,-7.9,0.6,83.2,27.14,26.457952
23000,1989,9,23,8.0,165.0,0.0,3.3,83.2,27.16,28.707327
23001,1991,9,1,5.0,-110.0,-1.8,6.1,83.2,24.8,25.987408
23002,1993,10,16,2.04,-110.1,-1.8,6.1,75.2,24.81,24.910444
23003,1993,5,25,0.09,170.2,-1.8,6.1,75.2,24.81,28.332642
23004,1993,5,4,2.04,137.0,0.0,-1.4,82.3,28.23,28.79269
23005,1993,1,12,9.0,-140.2,-4.8,-2.6,87.1,26.16,26.773561
23006,1986,9,25,2.0,165.0,1.2,1.7,87.1,28.31,28.998999
23007,1994,3,1,2.0,-179.9,-4.0,-2.3,91.2,26.3,27.129452
23008,1991,12,23,-4.99,-155.0,-3.1,-1.7,79.7,28.3,28.40962
23009,1992,1,15,1.99,-155.0,-1.8,0.3,79.7,26.38,27.049475
23010,1993,8,1,0.0,-124.3,-4.5,-1.1,93.4,23.64,23.386944
23011,1996,5,31,0.01,-179.9,-3.8,-2.0,77.3,27.94,28.503557
23012,1992,11,22,1.92,147.1,4.1,4.0,85.9,28.94,29.31847
23013,1992,10,16,-5.02,-124.9,-8.3,0.7,81.3,25.62,25.176874
23014,1993,11,16,7.99,-125.0,0.5,7.2,88.8,26.5,27.483557
23015,1995,1,24,7.95,-95.0,-5.8,-4.9,84.0,27.6,27.311144
23016,1987,4,5,-2.01,-109.94,-2.5,3.5,84.0,27.45,26.576693
23017,1993,11,29,-2.0,-140.0,-7.3,0.3,79.3,26.3,25.882748
23018,1995,1,6,0.02,-155.0,-6.1,-0.5,81.3,27.62,27.428946
23019,1995,7,24,-1.98,-95.2,-3.4,2.9,81.3,21.52,21.87214
23020,1995,4,11,-4.97,-110.0,-5.5,4.2,79.2,27.38,26.756323
23021,1988,10,18,0.04,-169.5,-8.3,0.1,79.2,24.55,25.256739
23022,1995,3,26,-7.98,165.0,-8.3,0.1,79.2,29.1,29.223944
23023,1996,4,19,-0.03,-170.0,-3.2,0.5,83.8,26.89,27.563597
23024,1993,11,16,2.0,-179.9,-3.2,0.5,81.1,28.62,28.812954
23025,1993,8,27,-2.01,-110.0,-4.4,-0.4,94.5,22.38,22.300688
23026,1994,5,29,-2.02,-110.0,-3.2,-0.4,84.4,24.94,24.5897
23027,1994,3,5,2.0,137.2,-3.2,-0.4,84.4,24.94,27.895994
23028,1993,6,28,-2.02,-124.9,-4.7,0.5,80.3,26.34,25.816908
23029,1994,6,27,-2.02,-110.0,-4.2,-1.4,91.2,23.45,23.287344
23030,1994,5,3,2.01,165.0,-4.2,-1.4,85.2,29.02,28.970673
23031,1989,7,7,0.0,-140.0,-7.3,-1.1,85.2,26.06,25.599625
23032,1993,8,20,-1.96,164.4,-3.3,-0.8,79.4,28.31,29.036549
23033,1994,10,18,0.02,-110.0,-4.0,4.8,72.3,24.22,23.659267
23034,1987,7,15,2.01,-140.0,-5.7,4.0,72.3,27.73,27.258038
23035,1992,12,18,0.03,-109.94,-5.4,3.0,72.3,27.73,26.009142
23036,1994,2,16,-1.95,-179.9,-5.5,-3.4,77.8,28.6,29.019464
23037,1992,10,4,-5.01,-155.0,-6.2,-2.4,78.5,27.98,27.921188
23038,1996,9,4,2.1,-110.44,-5.6,2.7,76.1,23.55,23.875706
23039,1996,4,7,8.04,-125.0,-4.2,-4.5,87.3,26.9,27.113262
23040,1995,4,11,0.01,147.0,-4.2,-4.5,87.3,28.08,28.619167
23041,1989,5,6,-0.16,-139.9,-3.7,0.9,87.3,25.56,25.559322
23042,1993,10,3,5.05,165.0,5.0,-0.8,90.2,26.98,28.74419
23043,1994,6,4,-2.01,-140.0,-5.1,0.5,79.2,27.28,26.929188
23044,1993,8,9,5.04,-125.0,-4.5,4.2,77.1,26.27,27.10347
23045,1994,12,18,-0.24,-124.5,-6.5,2.1,77.1,25.6,24.59028
23046,1991,6,13,1.97,165.0,-0.1,-2.0,77.1,28.98,29.136595
23047,1990,5,8,2.0,-110.1,-6.3,3.6,77.1,26.84,26.645916
23048,1996,3,28,-2.01,-124.94,-4.4,-1.4,90.3,25.7,25.511707
23049,1995,3,21,-7.98,-125.0,-4.4,-1.4,77.4,27.61,27.42203
23050,1994,11,28,-7.98,-95.0,-5.5,3.1,73.9,22.2,22.433268
23051,1996,8,6,-7.98,-125.0,-5.8,0.1,76.3,25.84,25.936544
23052,1996,2,10,0.01,-155.0,-6.8,1.5,87.5,25.1,25.621231
23053,1995,12,12,-5.0,-170.0,-2.0,-5.8,77.6,27.44,28.214417
23054,1992,1,8,-4.99,-140.0,-2.0,-5.8,77.6,27.69,27.736519
23055,1995,4,8,-5.03,-95.06,-4.4,3.0,83.2,26.73,26.11126
23056,1993,5,8,-5.02,-170.0,-1.4,-1.8,80.1,29.27,29.760557
23057,1994,10,15,-4.98,-180.0,-1.4,-1.8,69.5,29.92,30.403776
23058,1985,8,21,-2.03,-110.0,-1.4,-1.8,69.5,22.4,22.556286
23059,1994,12,14,0.02,-155.0,-8.7,-0.9,78.9,28.02,27.266743
23060,1988,6,11,-2.0,164.9,-2.6,-0.2,78.9,28.33,28.962776
23061,1996,2,11,8.05,-94.94,-6.4,-1.9,85.9,26.11,27.007374
23062,1991,6,28,5.05,-140.0,-4.7,1.8,85.9,28.05,27.69412
23063,1995,1,8,5.01,-179.9,-6.9,-2.1,86.5,28.23,27.887915
23064,1995,12,9,6.72,137.6,-3.4,1.4,86.5,29.06,29.048903
23065,1996,7,23,-8.02,-95.06,-3.4,1.4,80.8,22.9,23.271523
23066,1994,1,15,0.03,-179.9,-5.0,0.2,78.7,28.06,28.565355
23067,1993,8,26,2.01,-179.9,-5.0,0.2,71.7,28.7,28.805937
23068,1996,10,10,5.0,-154.9,-7.4,2.2,74.2,27.27,27.95059
23069,1993,4,11,5.04,165.0,-0.1,-3.1,87.1,28.08,28.717924
23070,1993,12,10,5.0,156.0,2.5,6.5,87.9,28.17,29.139566
23071,1989,12,10,8.0,165.0,-6.4,-1.9,87.9,28.52,28.799543
23072,1992,12,27,0.0,157.5,2.6,-5.8,79.7,28.6,29.195335
23073,1993,4,21,-1.96,164.4,3.1,-0.5,82.9,28.45,29.08843
23074,1993,10,30,-0.01,157.5,2.9,0.9,82.8,28.48,29.221346
23075,1995,7,10,1.97,-125.06,-6.6,3.3,87.2,25.23,25.095676
23076,1986,12,11,0.0,-140.0,-8.3,1.5,87.2,26.39,25.524115
23077,1995,1,9,2.0,165.0,-0.8,-2.0,80.7,28.44,28.864061
23078,1995,12,13,-8.3,-155.0,-1.2,-5.3,75.2,27.3,28.061417
23079,1995,9,11,9.0,-140.2,-1.2,-5.3,88.1,25.94,27.486128
23080,1990,8,21,-2.04,-140.1,-7.6,0.4,88.1,25.7,25.530872
23081,1986,11,2,-0.01,-110.0,-5.4,3.8,88.1,25.7,24.380508
23082,1983,3,14,0.04,-109.25,-5.4,3.8,88.1,27.9,26.79105
23083,1995,10,20,5.0,156.0,-3.2,-1.6,79.0,28.98,29.117903
23084,1995,2,13,0.0,147.0,0.7,-3.0,92.2,28.44,28.746199
